code,name,address,latitude,longitude,is_active
1032395632,"FARMASAN DROGUERIA","CL 2 B N0 56 - 10 BRR GALAN",4.61865270,-74.12076600,1
1032414993,"DROGUERIA FARMA VIMADI","CR 41 N0 2 F - 27",4.61269700,-74.11295320,1
1032441561,"OXYPHARMA HG","CR 139 N0 142 D - 25",4.74971030,-74.11341660,1
1033678702,"PAEZ SUAREZ JEFERSON .","CL 8C 92 72 LT 1 SM 5 CA 337 BRR CIUDAD TINTAL",4.65620490,-74.15569430,1
1033680939,"DROGUERIA SHALIN.A","CL 43 SUR N0 12 F - 08 MARCO FIDEL SUAREZ",4.56816500,-74.11596440,1
1033723803,"DROGUERIA GUIPHARMA","CR 10 N0 49 F - 09 SUR",4.62627340,-74.10795950,1
1033761300,"DROGUERIA PARAISO","CL 71 P N0 27 J - 02 SUR BRR PARAISO",4.54920910,-74.16259940,1
1049616770,"DROGUERIA HIPERPHARMA M.A.C","DIAG 2 N0 9-27 BRR EL TREBOL VDA PUENTE PIEDRA",4.81988670,-74.22497270,1
1049636306,"DROGUERIA S  L FARMA","CRA 17 N0 9 H - 03",4.72815170,-74.26454170,1
1050397911,"FARMACOL JM","CR 112 A N0 72 F - 20",4.71115920,-74.12292190,1
1053331912,"DROGUERIA BOTIFARMA JC","TV 77 N0 47 - 17",4.67431850,-74.11320250,1
1053340817,"DROGUERIA BEKIR","CL 58 A SUR N0 48 C - 10",4.58786510,-74.16698680,1
1054253079,"DROGUERIA PA SERVIRLE N0 1","CR 79 G N0 14 - 04",4.65182330,-74.13579830,1
1069053350,"DROGUERIA Y PERFUMERIA LA ESMERALDA","CL 64 A N0 111 B-04",4.70316310,-74.13445610,1
1069259720,"FARMA CM","CL 44 N0 8 - 76",4.56680330,-74.12691670,1
1069717368,"DROGUERIA RENACER J S","CL 22 N0 2 - 61",4.58121330,-74.21141500,1
1070967315,"SUPER DROGUERIA CARTAGENITA","CR 1 SUR N0 3 - 91",4.72381410,-74.21578330,1
1070973371,"DROGUERIA LA FARMACIA","CL 8 N0 8 - 11",4.72366860,-74.21621110,1
1070977867,"SUPER DROGUERIA VILLA NUEVA","CL 8 N0 1 - 35 SUR BRR VILLA NUEVA",4.70584680,-74.22141450,1
1073233349,"TOBARIA SANDOVAL MARIA PAOLA","CR 116 B N0 70 A - 17",4.71431500,-74.13489280,1
1073508471,"DROGUERIA MEXIFARMA MADRID","CL 21 N0 2 D - 93 LOC 2",4.78684310,-74.33345920,1
1073685127,"DROGUERIA SUPERDESCUENTOS MINIMARKET.","CR 94 N0 87 - 33 SUR LOCAL 1",4.62406510,-74.21235130,1
1090455782,"DROGUERIA PUNTO SALUD NL","CR 19 F N0 70 M - 15 SUR",4.54622040,-74.15304610,1
1095835452,"DROGUERIAS TABORA.","CR 77 A N0 72 - 23",4.69134240,-74.09969190,1
1101752373,"DROGUERIA NISELEN","CL 69 N0 111 C - 64",4.69748870,-74.10876330,1
1101752690,"DROGUERIA DIA SALUD","CRA 92 N0 157 - 07",4.75630270,-74.07965290,1
1101755565,"PINZON GUIZA MARISOL","CR 111 N0 64 D - 06",4.70253040,-74.13408910,1
1101758157,"MAXIFARMA JP .","CR 92 N0 161 - 02",4.72585320,-74.09227210,1
1110547144,"DROGUERIA FAMY SALUD  T G","CL 4 N0 6 A - 108",4.58224560,-74.22439370,1
1121817969,"FARMAFAMILY MJ DROGUERIA","CL 70 N0 107 B - 24 LOCAL 2",4.70529400,-74.12453100,1
1122137975,"MEDICAL DISTRIBUCIONES LD","CL 79 A N0 106 - 16  GARCES NAVAS",4.69573910,-74.10592420,1
1127387622,"DROGUERIA EL MEJORAL","CALLE PRINCIPAL CORREG DE BARRANCOMINAS",4.68690140,-74.13298800,1
1144065424,"DROGUERIA FARMAMIA CENTRO INTER","CR 13 N0 33 - 01 LC 04",4.62071670,-74.06728700,1
1193495966,"DROGUERIAS ALPES JE","CR 26 N0 76 A - 04 SUR  ALPES",4.54920910,-74.16259940,1
1233492701,"DROGUERIA LOS PINOS T Y G","CL 7 N0 90 - 41 CA 104",4.64962420,-74.15738550,1
1233902715,"DROGUERIA KORBAN NM","CR 95 A N0 129 B - 83",4.73345920,-74.08938870,1
5176173701,"DROGAS SUPER ESPECIAL .","CR 90 N 68 A - 73",4.69387790,-74.11109180,1
82800242301,"DISTRIBUIDORA COLOMBIANA DE MEDICAMENTOS Y TECNOLOGIAS EN SALUD SAS - DISCOLMETS SAS","CR 12 N0 12 - 32 ALTICO",4.61776420,-74.09335510,1
83003967027,"ESCUELA LOGÍSTICA","BATALLÓN MANOSALVA,  K 1 VÍA PECUARITA, QUIBDÓ",4.57102220,-74.06878220,1
83003967028,"COMANDO     AÉREO DE       TRANSPORTE MILITAR","AEROPUERTO EL DORADO PUERTA 6 (BOGOTÁ)",4.70236040,-74.15149450,1
83003967054,"GRUPO  AÉREO  DEL ORIENTE","MARANDUA- VICHADA, SUBOFICIAL ENLACE AEROPUERTO EL DORADO PUERTA 6 (BOGOTÁ)",4.70262730,-74.15186700,1
83007248201,"PERFUMERIA COSMETICOS Y FARMACEUTICOS SAS","CL 17 N0 69 B - 20",4.69623830,-74.12139000,1
90056998201,"DIAZ E HIJAS SAS.","AK 86 N0 38 SUR 10  AP 100",4.56959430,-74.14539080,1
90126556804,"SYSTEMED FARMA  .","CR 71B N0 8 - 18 SUR",4.61666320,-74.13031370,1
90126556805,"SYSTEMED FARMA   .","CL 37 C SUR N0 72 I - 54",4.61447640,-74.14128340,1
90126556807,"SYSTEMED  FARMA.","CALLE 15 # 9 -56",4.71510480,-74.21332500,1
90126556809,"SYSTEMED  FARMA  .","CALLE 16 # 7- 41",4.58275850,-74.21678220,1
90126556811,"SYSTEMED  FARMA    .","CRA 2 ESTE #19A-24",4.86681070,-74.04334320,1
7701008009325,"CEDI MEDICAMENTOS REGIONAL BOGOTA","CRA 123 N 15A - 51 FONTIBON",4.70415900,-74.10398490,1
C09,"ISIMO EL CANAL - CUCUTA","Avn. canal Bogota # 12 AN-157 Y Av. 8 ESTE #12AN-154",7.89439379000000000,-72.50514087000000000,1
CE005,"ISIMO CEDROS - BOGOTA","Calle 144 # 18 a - 43",4.72578712000000000,-74.04559132000000000,1
CE007,"ISIMO SANTA TERESA - BOGOTA","Calle 166 # 8f - 85",4.74382029000000000,-74.02945388000000000,1
CE012,"ISIMO FLORIDA - BOGOTA","Calle 68 a # 87 - 44",4.69217800000000000,-74.10979000000000000,1
CE016,"ISIMO ZUAME - FUNZA","Carrera 6 # 24 - 55",4.71267933000000000,-74.19992690000000000,1
CE018,"ISIMO QUESADA - BOGOTA","Calle 52 # 15 - 69",4.63963462000000000,-74.06807871000000000,1
CE019,"ISIMO RIO NEGRO - BOGOTA","Calle 98 a # 60 - 93",4.68739800000000000,-74.06699807000000000,1
CE020,"ISIMO PUEBLO - LA CALERA","Calle  7 # 1 - 37",4.71966064000000000,-73.96695474000000000,1
CE023,"ISIMO LA VICTORIA - BOGOTA","Calle 40 sur # 3 c - 28 este - 16",4.55103400000000000,-74.09295000000000000,1
CE026,"ISIMO PATIO BONITO - BOGOTA","Av. Carrera 86 # 42 - 29 Sur",4.62902441000000000,-74.17034108000000000,1
CE052,"ISIMO ALTAMIRA - BOGOTA","Calle 42a sur # 12 - 20 este",4.54593913000000000,-74.08532055000000000,1
CE056,"ISIMO 20 DE JULIO - BOGOTA","Carrera 8 # 24 - 29  Sur",4.57215441000000000,-74.09524661000000000,1
CE057,"ISIMO RESTREPO - BOGOTA","Calle 16 Sur # 16 - 77",4.58545692000000000,-74.09937779000000000,1
CE061,"ISIMO SUBA HOSPITAL - BOGOTA","Avenida Calle 153 # 103B - 10",4.75398890000000000,-74.09112851000000000,1
CE074,"ISIMO OLAYA 2 - BOGOTA","Carrera 18C # 27 68 sur",4.58048257000000000,-74.10314284000000000,1
CE076,"ISIMO ESQUINA - SOACHA","carrera 6 # 9 04 diag 6 bis # 5a - 64 esquina",4.57960638000000000,-74.22180842000000000,1
CE077,"ISIMO CIUDAD JARDIN - BOGOTA","calle 128 b #58 b - 53  primer piso",4.71951440000000000,-74.06981724000000000,1
CE078,"ISIMO USME PUEBLO - BOGOTA","carrera 14 # 138 f 43 /49 sur",4.46824164000000000,-74.12836989000000000,1
CE084,"ISIMO CHUCUA - BOGOTA","carrera 72 g # 42 - 06 sur",4.60471038000000000,-74.14588717000000000,1
CE085,"ISIMO RESERVAS DEL PORVENIR - BOGOTA","carrera 93 d # 49 - 08 sur",4.63846619000000000,-74.18206905000000000,1
CE087,"ISIMO TUNJUELITO - BOGOTA","carrera 13 # 54 - 21 sur",4.56239968000000000,-74.12726016000000000,1
CE088,"ISIMO SAN JOAQUIN B - BOGOTA","Carrera 17 a # 76 a - 23 Sur",4.54116532000000000,-74.13785259000000000,1
CE090,"ISIMO ALPES - BOGOTA","Carrera 9 E # 36 f 41/45 sur",4.55395816000000000,-74.08488276000000000,1
CE092,"ISIMO MINUTO DE DIOS - BOGOTA","Transversal 76 # 81i - 60",4.70153957000000000,-74.09171986000000000,1
DIS3057,"DISPENSARIO 3057 - BOGOTA","Calle 151 # 18A - 37",4.68423600000000000,-74.11077600000000000,0
DIS3079,"DISPENSARIO 3079 - BOGOTA","CALLE 61 # 9-28",4.64691800000000000,-74.06191800000000000,0
DIS3080,"DISPENSARIO 3080 - BOGOTA","AVENIDA CARRERA 9 # 103 - 96",4.68711700000000000,-74.04482300000000000,0
DIS10513,"BATALLÓN A.S.P.C. NO. 19 ESCUELA MILITAR DE CADETES GR. JOSÉ MARÍA CÓRDOBA"" BOGOTA 10513""","CALLE 80 # 38 - 00",4.67786600000000000,-74.07073800000000000,1
DIS10514,"DISPENSARIO MÉDICO GILBERTO ECHEVERRY MEJÍA"" BOGOTA 10514""","CALLE 121 # 6-37",4.69743200000000000,-74.02989900000000000,1
DIS10515,"DISPENSARIO MÉDICO DEL SUROCCIDENTE BOGOTA 10515","CARRERA 86 # 53B - 80 SUR",4.62337500000000000,-74.17954100000000000,1
DIS10516,"CENTRO DE REHABILITACIÓN DEL EJÉRCITO BOGOTA 10516","CARRERA 54 # 26 - 25 CAN",4.64427200000000000,-74.09534200000000000,1
DIS10517,"BATALLÓN DE TRANSPORTES BATALLA DE TARAPACÁ DISPENSARIO CANTÓN SUR BOGOTA 10517","KM 3 VIA USME",4.54849900000000000,-74.12175100000000000,1
DIS10518,"BATALLÓN DE ASPC NO. 13 CACIQUE TISQUESUZA"". DISPENSARIO CANTÓN NORTE BOGOTA 10518""","CALLE 106 # 7-35",4.68466300000000000,-74.03531200000000000,1
DIS10519,"CENTRO DE MEDICINA NAVAL (ESM ARC - FAC) BOGOTA 10519","CARRERA 58 # 9 - 67 PUENTE ARANDA",4.62868300000000000,-74.11414600000000000,1
DIS10520,"CENTRO DE MEDICINA NAVAL (NORTE) BOGOTA 10520","CARRERA 18 # 143 - 39 BARRIO CONTADOR",4.72492700000000000,-74.04447600000000000,1
DIS10521,"DISPENSARIO 10521 (FFAA) BOGOTA 10521","CARRERA 58 # 9 - 67",4.62868300000000000,-74.11414600000000000,1
DIS10522,"FARMACIA AMBULATORIA HOSPITAL MILITAR CENTRAL BOGOTA 10522","TRANSVERSAL 3 # 49 - 02",4.63507500000000000,-74.06196000000000000,1
DIS10526,"BATALLÓN DE  COMUNICACIONES MANUEL MURILLO TORO Facatativa 10526","CLL 5 N° 15-00",4.82223094000000000,-74.34463647000000000,1
DIS10531,"COMANDO AÉREO DE MANTENIMIENTO MADRID 10531","CARRERA 5 # 2 - 92 SUR BARRIO LA VIRGEN",4.72727600000000000,-74.27076700000000000,1
DIS10533,"COMANDO AÉREO DE COMBATE NO.4 BASE AÉREA TC.LUIS F.PINTO MELGAR 10533","KM1 VÍA MELGAR BOGOTÁ, BASE AÉREA LUIS F. PINTO  CACOM 4",4.21475700000000000,-74.63490900000000000,1
DIS10550,"BATALLÓN ARTILLERÍA NO.5 CT JOSE ANTONIO GALÁN SOCORRO 10550","KM 1 VÍA BOGOTÁ - SOCORRO",6.46442200000000000,-73.26513800000000000,1
MEDI9,"MEDIPOL BG. EDGAR YESID DUARTE VALERO","Carrera 68 b Bis No. 44-58 Edificio BG. Edgar Yesid Duarte Valero Torre B",4.65544031000000000,-74.10174686000000000,1
MEDI10,"MEDIPOL CHAPINERO","CLL 67 # 14A -  46",4.65489873000000000,-74.06450673000000000,1
MEDI11,"MEDIPOL ESMERALDA","CARRERA 54 # 44-21",4.64549943000000000,-74.09199960000000000,1
MEDI12,"MEDIPOL SEDE SEGURIDAD SOCIAL","Calle 44 No.50-51 CAN",4.64265027000000000,-74.09115463000000000,1
MEDI13,"MEDIPOL VENECIA SUR","Avenida 27 Sur No.44-01 Muzú",4.58543793000000000,-74.11029797000000000,1
MEDI14,"MEDIPOL NORTE","AVENIDA CALLE 116 # 70D - 78",4.69904506000000000,-74.07481415000000000,1
MEDI15,"MEDIPOL BOSA","Calle 65j Sur #77k-24",4.59916761000000000,-74.18668139000000000,1
MEDI16,"MEDIPOL CESPO","Avenida Boyacá No. 142 A 55",4.73098620000000000,-74.06835102000000000,1
MEDI17,"MEDIPOL ENGATIVA","Carrera 78 No. 70-58",4.68955371000000000,-74.10291788000000000,1
MEDI18,"MEDIPOL HOCEN","Carrera 78 No 70-58 Carrera 59 No. 26-21 CAN",4.64720284000000000,-74.09808996000000000,1
MEDI19,"MEDIPOL KENNEDY BANDERAS","CALLE 5 C # 78H - 27",4.63023020000000000,-74.14776225000000000,1
MEDI20,"MEDIPOL KENNEDY SUR (BOMBEROS)","CALLE 41D # 78P - 28",4.62056372000000000,-74.15975550000000000,1
MEDI21,"MEDIPOL SAN ANTONIO SUR","CARRERA 12A # 3 - 45",4.58802368000000000,-74.09016063000000000,1
MEDI22,"MEDIPOL CLINICA DEL SUR ambulatoria","Calle 51 sur N° 90-07",4.63401909000000000,-74.18287444000000000,1
MEDI23,"MEDIPOL CLINICA DEL SUR hospitalaria","Calle 51 sur N° 90-07",4.63398701000000000,-74.18278593000000000,1
MEDI24,"MEDIPOL CLINICA DEL SUR salas de cirugía","Calle 51 sur N° 90-07",4.63390146000000000,-74.18278325000000000,1
MEDI47,"MEDIPOL CHIA","CALLE 15 # 12-20 CENTRO HISTORICO",4.86450942000000000,-74.06032265000000000,1
MEDI51,"MEDIPOL SIBATE","Kilómetro 20 Sibaté",4.48474398000000000,-74.25908088000000000,1
MEDI52,"MEDIPOL SOACHA","CARRERA 9a # 13A - 25",4.58386608000000000,-74.21895837000000000,1
